Lugar;Algoritmo;RMSE;R2
28 Millas;Ridge regression;412.0700009;0.476219462
28 Millas;ElasticNet regression;412.0709673;0.470792143
28 Millas;Linear regression;412.0721888;0.511929088
28 Millas;Linear regression;412.0721888;0.511929088
28 Millas;Linear regression;412.0721888;0.511929088
28 Millas;Linear regression;412.0796118;0.500188209
28 Millas;Linear regression;412.0796118;0.500188209
28 Millas;Linear regression;412.0878267;0.476229461
28 Millas;ElasticNet regression;412.11855;0.513852333
28 Millas;ElasticNet regression;412.11855;0.513852333
28 Millas;ElasticNet regression;412.11855;0.513852333
28 Millas;ElasticNet regression;412.1276079;0.488835011
28 Millas;ElasticNet regression;412.1276079;0.488835011
28 Millas;ElasticNet regression;412.1276079;0.488835011
28 Millas;ElasticNet regression;412.1276079;0.488835011
28 Millas;ElasticNet regression;412.1316403;0.489504083
28 Millas;Ridge regression;412.1592791;0.543902479
28 Millas;Ridge regression;412.1592791;0.543902479
28 Millas;Ridge regression;412.1592791;0.543902479
28 Millas;Linear regression;412.1640291;0.543901558
28 Millas;Linear regression;412.1640291;0.543901558
28 Millas;Linear regression;412.1640291;0.543901558
28 Millas;ElasticNet regression;412.1658462;0.48703258
28 Millas;Ridge regression;412.1712155;0.466660582
28 Millas;Linear regression;412.1736529;0.466661354
28 Millas;SVR - linear kernel;412.1844564;0.509036425
28 Millas;Ridge regression;412.1858152;0.531480037
28 Millas;Ridge regression;412.1858152;0.531480037
28 Millas;Ridge regression;412.1858152;0.531480037
28 Millas;Ridge regression;412.1902454;0.477668143
28 Millas;ElasticNet regression;412.1915508;0.488854356
28 Millas;ElasticNet regression;412.1915508;0.488854356
28 Millas;Linear regression;412.1939068;0.531480126
28 Millas;Linear regression;412.1939068;0.531480126
28 Millas;Linear regression;412.1939068;0.531480126
28 Millas;Linear regression;412.196876;0.47766863
28 Millas;Ridge regression;412.2160392;0.502734918
28 Millas;Ridge regression;412.2160392;0.502734918
28 Millas;ElasticNet regression;412.2191354;0.473082944
28 Millas;ElasticNet regression;412.2305617;0.504969122
28 Millas;ElasticNet regression;412.2305617;0.504969122
28 Millas;ElasticNet regression;412.2305617;0.504969122
28 Millas;Ridge regression;412.2375447;0.499305394
28 Millas;Ridge regression;412.2375447;0.499305394
28 Millas;Ridge regression;412.2419182;0.519036089
28 Millas;Ridge regression;412.2419182;0.519036089
28 Millas;Ridge regression;412.2419182;0.519036089
28 Millas;SVR - linear kernel;412.2467545;0.502118365
28 Millas;SVR - linear kernel;412.2515967;0.484999168
28 Millas;Ridge regression;412.2560703;0.495759462
28 Millas;Ridge regression;412.2560703;0.495759462
28 Millas;Ridge regression;412.2560703;0.495759462
28 Millas;Ridge regression;412.2560703;0.495759462
28 Millas;Linear regression;412.2566395;0.519034567
28 Millas;Linear regression;412.2566395;0.519034567
28 Millas;Linear regression;412.2566395;0.519034567
28 Millas;ElasticNet regression;412.2767901;0.470619603
28 Millas;Ridge regression;412.2790375;0.520114148
28 Millas;Ridge regression;412.2790375;0.520114148
28 Millas;Ridge regression;412.2790375;0.520114148
28 Millas;Ridge regression;412.2790375;0.520114148
28 Millas;ElasticNet regression;412.2795979;0.443776834
28 Millas;ElasticNet regression;412.3022459;0.490952846
28 Millas;ElasticNet regression;412.3022459;0.490952846
28 Millas;ElasticNet regression;412.3022459;0.490952846
28 Millas;ElasticNet regression;412.3022459;0.490952846
28 Millas;Linear regression;412.3088386;0.495760116
28 Millas;Linear regression;412.3088386;0.495760116
28 Millas;Linear regression;412.3088386;0.495760116
28 Millas;Linear regression;412.3088386;0.495760116
28 Millas;Ridge regression;412.321996;0.472362714
28 Millas;Linear regression;412.3223596;0.472363083
28 Millas;Ridge regression;412.3458316;0.469755562
28 Millas;ElasticNet regression;412.3576832;0.526139525
28 Millas;ElasticNet regression;412.3576832;0.526139525
28 Millas;ElasticNet regression;412.3576832;0.526139525
28 Millas;ElasticNet regression;412.3615614;0.503248102
28 Millas;ElasticNet regression;412.3615614;0.503248102
28 Millas;ElasticNet regression;412.3615614;0.503248102
28 Millas;Linear regression;412.3656545;0.469781031
28 Millas;Linear regression;412.3705735;0.520116906
28 Millas;Linear regression;412.3705735;0.520116906
28 Millas;Linear regression;412.3705735;0.520116906
28 Millas;Linear regression;412.3705735;0.520116906
28 Millas;Linear regression;412.3724018;0.50280824
28 Millas;Linear regression;412.3724018;0.50280824
28 Millas;ElasticNet regression;412.3746721;0.509062679
28 Millas;ElasticNet regression;412.3938178;0.490847405
28 Millas;ElasticNet regression;412.3938178;0.490847405
28 Millas;Linear regression;412.4068259;0.499395827
28 Millas;Linear regression;412.4068259;0.499395827
28 Millas;Ridge regression;412.4147891;0.502601579
28 Millas;Ridge regression;412.4147891;0.502601579
28 Millas;Ridge regression;412.4147891;0.502601579
28 Millas;Ridge regression;412.4147891;0.502601579
28 Millas;Ridge regression;412.4156521;0.47779583
28 Millas;Linear regression;412.4180685;0.4777947
28 Millas;ElasticNet regression;412.4369409;0.49088737
28 Millas;ElasticNet regression;412.4369409;0.49088737
28 Millas;ElasticNet regression;412.4369409;0.49088737
28 Millas;ElasticNet regression;412.4369409;0.49088737
28 Millas;ElasticNet regression;412.439373;0.502379395
28 Millas;Ridge regression;412.4400205;0.509590767
28 Millas;Ridge regression;412.4400205;0.509590767
28 Millas;Ridge regression;412.4400205;0.509590767
28 Millas;Ridge regression;412.4400205;0.509590767
28 Millas;Ridge regression;412.4567738;0.470691556
28 Millas;Linear regression;412.4597223;0.470691521
28 Millas;Ridge regression;412.4646255;0.514023011
28 Millas;Ridge regression;412.4646255;0.514023011
28 Millas;Linear regression;412.4660869;0.502615165
28 Millas;Linear regression;412.4660869;0.502615165
28 Millas;Linear regression;412.4660869;0.502615165
28 Millas;Linear regression;412.4660869;0.502615165
28 Millas;Linear regression;412.4818717;0.509608374
28 Millas;Linear regression;412.4818717;0.509608374
28 Millas;Linear regression;412.4818717;0.509608374
28 Millas;Linear regression;412.4818717;0.509608374
28 Millas;ElasticNet regression;412.4886206;0.495061577
28 Millas;ElasticNet regression;412.4886206;0.495061577
28 Millas;ElasticNet regression;412.4886206;0.495061577
28 Millas;Ridge regression;412.4892267;0.511089072
28 Millas;ElasticNet regression;412.5018792;0.49090058
28 Millas;ElasticNet regression;412.5018792;0.49090058
28 Millas;Linear regression;412.5031965;0.511101616
28 Millas;Ridge regression;412.50521;0.511234336
28 Millas;Ridge regression;412.50521;0.511234336
28 Millas;Ridge regression;412.50521;0.511234336
28 Millas;Linear regression;412.5053068;0.511234426
28 Millas;Linear regression;412.5053068;0.511234426
28 Millas;Linear regression;412.5053068;0.511234426
28 Millas;Ridge regression;412.5144547;0.47101761
28 Millas;Linear regression;412.5166481;0.471018463
28 Millas;Ridge regression;412.521918;0.459742381
28 Millas;Linear regression;412.5222128;0.514033971
28 Millas;Linear regression;412.5222128;0.514033971
28 Millas;Ridge regression;412.5225728;0.483051597
28 Millas;Linear regression;412.5228674;0.483048642
28 Millas;Linear regression;412.525424;0.459743265
28 Millas;ElasticNet regression;412.5278483;0.491303295
28 Millas;ElasticNet regression;412.5278483;0.491303295
28 Millas;SVR - linear kernel;412.5347898;0.506289235
28 Millas;SVR - linear kernel;412.5903507;0.516495306
28 Millas;ElasticNet regression;412.6091306;0.465007789
28 Millas;ElasticNet regression;412.6093759;0.45535836
28 Millas;Ridge regression;412.6180752;0.469932419
28 Millas;Ridge regression;412.6232705;0.496984021
28 Millas;Ridge regression;412.6232705;0.496984021
28 Millas;Ridge regression;412.6232705;0.496984021
28 Millas;Linear regression;412.6252414;0.469934869
28 Millas;SVR - linear kernel;412.6273927;0.495284374
28 Millas;Linear regression;412.6279765;0.496987485
28 Millas;Linear regression;412.6279765;0.496987485
28 Millas;Linear regression;412.6279765;0.496987485
28 Millas;ElasticNet regression;412.6344152;0.490612338
28 Millas;ElasticNet regression;412.6344152;0.490612338
28 Millas;ElasticNet regression;412.6344152;0.490612338
28 Millas;ElasticNet regression;412.6344152;0.490612338
28 Millas;ElasticNet regression;412.677096;0.45801943
28 Millas;Ridge regression;412.7122888;0.479352578
28 Millas;ElasticNet regression;412.7125253;0.452785318
28 Millas;Linear regression;412.7170335;0.479356143
28 Millas;ElasticNet regression;412.7373169;0.449621839
28 Millas;ElasticNet regression;412.7382192;0.463460845
28 Millas;ElasticNet regression;412.7405244;0.47219047
28 Millas;ElasticNet regression;412.78193;0.455424999
28 Millas;Ridge regression;412.7858164;0.52937383
28 Millas;Ridge regression;412.7858164;0.52937383
28 Millas;Ridge regression;412.7858164;0.52937383
28 Millas;Ridge regression;412.7945998;0.510763681
28 Millas;Ridge regression;412.7945998;0.510763681
28 Millas;ElasticNet regression;412.7950854;0.493802711
28 Millas;ElasticNet regression;412.7950854;0.493802711
28 Millas;ElasticNet regression;412.7950854;0.493802711
28 Millas;ElasticNet regression;412.7950854;0.493802711
28 Millas;Linear regression;412.7960399;0.529373132
28 Millas;Linear regression;412.7960399;0.529373132
28 Millas;Linear regression;412.7960399;0.529373132
28 Millas;ElasticNet regression;412.8125033;0.465559271
28 Millas;ElasticNet regression;412.8524095;0.4665799
28 Millas;ElasticNet regression;412.8697047;0.466190837
28 Millas;Ridge regression;412.8868272;0.497785491
28 Millas;Ridge regression;412.8868272;0.497785491
28 Millas;Ridge regression;412.8868272;0.497785491
28 Millas;Ridge regression;412.8868272;0.497785491
28 Millas;Ridge regression;412.8907589;0.471709265
28 Millas;Linear regression;412.8911194;0.471709673
28 Millas;Ridge regression;412.8944728;0.508201495
28 Millas;Ridge regression;412.8944728;0.508201495
28 Millas;Ridge regression;412.9022377;0.497804196
28 Millas;Ridge regression;412.9022377;0.497804196
28 Millas;Linear regression;412.9167611;0.497807499
28 Millas;Linear regression;412.9167611;0.497807499
28 Millas;Linear regression;412.9167611;0.497807499
28 Millas;Linear regression;412.9167611;0.497807499
28 Millas;ElasticNet regression;412.9179242;0.486761763
28 Millas;Linear regression;412.9326009;0.497826596
28 Millas;Linear regression;412.9326009;0.497826596
28 Millas;ElasticNet regression;412.953926;0.518626514
28 Millas;ElasticNet regression;412.953926;0.518626514
28 Millas;ElasticNet regression;412.953926;0.518626514
28 Millas;ElasticNet regression;412.954284;0.507136326
28 Millas;ElasticNet regression;412.954284;0.507136326
28 Millas;ElasticNet regression;412.954284;0.507136326
28 Millas;ElasticNet regression;412.9632171;0.495161973
28 Millas;ElasticNet regression;412.9632171;0.495161973
28 Millas;ElasticNet regression;412.9632171;0.495161973
28 Millas;ElasticNet regression;412.9632171;0.495161973
28 Millas;Ridge regression;412.9632409;0.471469827
28 Millas;Linear regression;412.9635754;0.4714701
28 Millas;ElasticNet regression;412.9875195;0.465941069
28 Millas;Ridge regression;412.9901539;0.47921287
28 Millas;Ridge regression;412.9960399;0.515841619
28 Millas;Ridge regression;412.9960399;0.515841619
28 Millas;Ridge regression;412.9960399;0.515841619
28 Millas;Linear regression;412.9961188;0.515841715
28 Millas;Linear regression;412.9961188;0.515841715
28 Millas;Linear regression;412.9961188;0.515841715
28 Millas;SVR - linear kernel;413.0010806;0.502870206
28 Millas;ElasticNet regression;413.0034114;0.449104483
28 Millas;ElasticNet regression;413.008884;0.495202767
28 Millas;ElasticNet regression;413.008884;0.495202767
28 Millas;Linear regression;413.017921;0.479237153
28 Millas;Ridge regression;413.0238945;0.515547652
28 Millas;ElasticNet regression;413.0254043;0.537986955
28 Millas;ElasticNet regression;413.0254043;0.537986955
28 Millas;ElasticNet regression;413.0254043;0.537986955
28 Millas;ElasticNet regression;413.0271599;0.453242174
28 Millas;Ridge regression;413.0345771;0.501857839
28 Millas;Ridge regression;413.0345771;0.501857839
28 Millas;Ridge regression;413.0345771;0.501857839
28 Millas;Ridge regression;413.0345771;0.501857839
28 Millas;Linear regression;413.0354259;0.515560978
28 Millas;Linear regression;413.0402584;0.508292116
28 Millas;Linear regression;413.0402584;0.508292116
28 Millas;ElasticNet regression;413.0585573;0.495343766
28 Millas;ElasticNet regression;413.0585573;0.495343766
28 Millas;ElasticNet regression;413.0585573;0.495343766
28 Millas;ElasticNet regression;413.0585573;0.495343766
28 Millas;Linear regression;413.0828671;0.501861463
28 Millas;Linear regression;413.0828671;0.501861463
28 Millas;Linear regression;413.0828671;0.501861463
28 Millas;Linear regression;413.0828671;0.501861463
28 Millas;Linear regression;413.1044638;0.510808332
28 Millas;Linear regression;413.1044638;0.510808332
28 Millas;SVR - linear kernel;413.1281143;0.501588228
28 Millas;Ridge regression;413.1683036;0.480481037
28 Millas;Linear regression;413.1786999;0.480496388
28 Millas;Ridge regression;413.1858875;0.488744331
28 Millas;Linear regression;413.1879831;0.488745987
28 Millas;ElasticNet regression;413.2148691;0.48815891
28 Millas;ElasticNet regression;413.2148691;0.48815891
28 Millas;ElasticNet regression;413.2148691;0.48815891
28 Millas;ElasticNet regression;413.2148691;0.48815891
28 Millas;Ridge regression;413.2170089;0.475944919
28 Millas;Linear regression;413.2298177;0.47595858
28 Millas;ElasticNet regression;413.2420307;0.455969957
28 Millas;Ridge regression;413.2551843;0.48272416
28 Millas;Linear regression;413.2554595;0.482721237
28 Millas;Ridge regression;413.259669;0.46774291
28 Millas;Linear regression;413.2661131;0.467747642
28 Millas;ElasticNet regression;413.2759337;0.501669649
28 Millas;ElasticNet regression;413.2759337;0.501669649
28 Millas;ElasticNet regression;413.2759337;0.501669649
28 Millas;ElasticNet regression;413.2759337;0.501669649
28 Millas;ElasticNet regression;413.2759696;0.488160127
28 Millas;ElasticNet regression;413.2759696;0.488160127
28 Millas;Ridge regression;413.2819715;0.517381048
28 Millas;Ridge regression;413.2819715;0.517381048
28 Millas;Ridge regression;413.286446;0.474103534
28 Millas;Linear regression;413.2887281;0.47410814
28 Millas;ElasticNet regression;413.3094709;0.53029357
28 Millas;ElasticNet regression;413.3094709;0.53029357
28 Millas;ElasticNet regression;413.3094709;0.53029357
28 Millas;Ridge regression;413.3227764;0.472628022
28 Millas;Linear regression;413.3233343;0.472628318
28 Millas;Ridge regression;413.3625443;0.502222193
28 Millas;Ridge regression;413.3625443;0.502222193
28 Millas;Ridge regression;413.3625443;0.502222193
28 Millas;Ridge regression;413.3625443;0.502222193
28 Millas;ElasticNet regression;413.3854317;0.501122749
28 Millas;ElasticNet regression;413.3854317;0.501122749
28 Millas;ElasticNet regression;413.3854317;0.501122749
28 Millas;Ridge regression;413.4011355;0.472148454
28 Millas;Linear regression;413.4017079;0.472148531
28 Millas;ElasticNet regression;413.4039706;0.492423356
28 Millas;ElasticNet regression;413.4039706;0.492423356
28 Millas;ElasticNet regression;413.4039706;0.492423356
28 Millas;ElasticNet regression;413.4199947;0.449060838
28 Millas;Ridge regression;413.4258049;0.475895413
28 Millas;Linear regression;413.4309736;0.502259505
28 Millas;Linear regression;413.4309736;0.502259505
28 Millas;Linear regression;413.4309736;0.502259505
28 Millas;Linear regression;413.4309736;0.502259505
28 Millas;ElasticNet regression;413.4426676;0.491228095
28 Millas;ElasticNet regression;413.4426676;0.491228095
28 Millas;ElasticNet regression;413.4426676;0.491228095
28 Millas;ElasticNet regression;413.4442364;0.501481402
28 Millas;ElasticNet regression;413.4442364;0.501481402
28 Millas;ElasticNet regression;413.4442364;0.501481402
28 Millas;ElasticNet regression;413.4442364;0.501481402
28 Millas;Linear regression;413.4461969;0.475908161
28 Millas;ElasticNet regression;413.4496053;0.482487383
28 Millas;Ridge regression;413.4591197;0.456291146
